songfilename,SongName,Speed,Condition,fileblock,testdurationsec,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,subtract,54,26,28,18,33,37,0,7,7,3,0,17,17,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.7354181000264,879.7354181000264,879.7354181000264,879.7354181000264,879.7354181000264,0.008837200002744794,879.7354181000264,True,-0.31296296296296294,-0.40555555555555556,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,subtract,60,58,2,7,9,4,0,7,7,3,0,18,18,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.5522504000692,885.5522504000692,885.5522504000692,885.5522504000692,885.5522504000692,0.009718200075440109,885.5522504000692,True,-0.10648148148148148,-0.40370370370370373,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,subtract,44,44,0,5,3,1,0,7,7,3,0,19,19,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.5670441000257,892.5670441000257,892.5670441000257,892.5670441000257,892.5670441000257,0.008955099969170988,892.5670441000257,True,-0.1037037037037037,-0.40370370370370373,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,multiply,14,5,70,76,77,71,0,7,7,3,0,20,20,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.3678762000054,894.3678762000054,894.3678762000054,894.3678762000054,894.3678762000054,0.009730400051921606,894.3678762000054,True,-0.10185185185185185,-0.4074074074074074,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Younger Then (90) by Allebasi.wav,younger then,calm,vocals,2,90,subtract,56,54,2,8,5,9,0,7,7,3,0,21,21,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.3666768000694,899.3666768000694,899.3666768000694,899.3666768000694,899.3666768000694,0.008943599998019636,899.3666768000694,True,-0.2953703703703704,-0.4074074074074074,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,subtract,54,26,28,18,33,37,0,8,8,8,0,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,909.4335205999669,0.012548899976536632,0.03611111111111111,-0.35,1,0,0,941.8266621000366,941.8266621000366,941.8266621000366,941.8266621000366,941.8266621000366,0.03057719999924302,941.8266621000366,True,0.11666666666666667,-0.4009259259259259,1,0,0,ansThree,904.4276122000301,909.4335205999669,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,subtract,54,13,41,49,42,45,0,8,8,8,0,1,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.0435630000429,950.0435630000429,950.0435630000429,950.0435630000429,950.0435630000429,0.009484900045208633,950.0435630000429,True,-0.29907407407407405,-0.39351851851851855,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,multiply,5,19,95,102,96,100,0,8,8,8,0,2,2,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.9426074000075,963.9426074000075,963.9426074000075,963.9426074000075,963.9426074000075,0.010321900015696883,963.9426074000075,True,-0.30462962962962964,-0.38981481481481484,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,multiply,14,2,28,34,38,42,0,8,8,8,0,3,3,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.5250380999641,966.5250380999641,966.5250380999641,966.5250380999641,966.5250380999641,0.009324499987997115,966.5250380999641,True,-0.3074074074074074,-0.39537037037037037,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,multiply,10,11,110,115,118,115,0,8,8,8,0,4,4,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.4413970999885,968.4413970999885,968.4413970999885,968.4413970999885,968.4413970999885,0.01009260001592338,968.4413970999885,True,0.10462962962962963,-0.4074074074074074,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,multiply,2,19,38,41,44,46,0,8,8,8,0,5,5,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.7906134000514,970.7906134000514,970.7906134000514,970.7906134000514,970.7906134000514,0.009394399938173592,970.7906134000514,True,0.09166666666666666,-0.40185185185185185,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,subtract,54,11,43,33,48,52,0,8,8,8,0,6,6,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.7419539999682,975.7419539999682,975.7419539999682,975.7419539999682,975.7419539999682,0.012650199932977557,975.7419539999682,True,0.09722222222222222,-0.4027777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,multiply,19,5,95,101,100,97,0,8,8,8,0,7,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.6059537000256,980.6059537000256,980.6059537000256,980.6059537000256,980.6059537000256,0.00911319989245385,980.6059537000256,True,-0.2972222222222222,-0.39537037037037037,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,add,58,21,79,85,82,83,0,8,8,8,0,8,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.5926628999878,983.5926628999878,983.5926628999878,983.5926628999878,983.5926628999878,0.014842799981124699,983.5926628999878,True,0.08796296296296297,-0.3972222222222222,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,multiply,14,10,140,144,148,141,0,8,8,8,0,9,9,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.1379347000038,989.1379347000038,989.1379347000038,989.1379347000038,989.1379347000038,0.00958910002373159,989.1379347000038,True,-0.09814814814814815,-0.40185185185185185,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,subtract,62,58,4,5,9,6,0,8,8,8,0,10,10,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.0550904000411,991.0550904000411,991.0550904000411,991.0550904000411,991.0550904000411,0.009478399995714426,991.0550904000411,True,-0.09814814814814815,-0.3990740740740741,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,subtract,53,13,40,45,46,48,0,8,8,8,0,11,11,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.5866068999749,1005.5866068999749,1005.5866068999749,1005.5866068999749,1005.5866068999749,0.00919609994161874,1005.5866068999749,True,-0.10185185185185185,-0.40185185185185185,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,subtract,58,21,37,38,44,42,0,8,8,8,0,12,12,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.2858733000467,1009.2858733000467,1009.2858733000467,1009.2858733000467,1009.2858733000467,0.009459499968215823,1009.2858733000467,True,0.09444444444444444,-0.40185185185185185,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,subtract,44,26,18,22,25,8,0,8,8,8,0,13,13,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.0853396999883,1026.0853396999883,1026.0853396999883,1026.0853396999883,1026.0853396999883,0.01301150000654161,1026.0853396999883,True,0.09444444444444444,-0.40185185185185185,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,46,44,2,4,7,4,0,9,9,7,0,0,0,39,,,,,,,,,,,,,,,,,,,,,,,,1037.7665627000388,0.012886399985291064,0.006481481481481481,-0.22314814814814815,1,0,0,1040.607022400014,1040.607022400014,1040.607022400014,1040.607022400014,1040.607022400014,0.02753419999498874,1040.607022400014,True,0.0962962962962963,-0.4083333333333333,1,0,0,ansThree,1032.7611729999771,1037.7665627000388,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,44,44,88,98,92,95,0,9,9,7,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.1805086999666,1048.1805086999666,1048.1805086999666,1048.1805086999666,1048.1805086999666,0.009015699964947999,1048.1805086999666,True,-0.09074074074074075,-0.3925925925925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,5,14,70,77,74,75,0,9,9,7,0,2,2,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0969180000247,1050.0969180000247,1050.0969180000247,1050.0969180000247,1050.0969180000247,0.009399999980814755,1050.0969180000247,True,-0.29444444444444445,-0.38981481481481484,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,6,10,60,61,68,70,0,9,9,7,0,3,3,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.4129463999998,1054.4129463999998,1054.4129463999998,1054.4129463999998,1054.4129463999998,0.00914460001513362,1054.4129463999998,True,-0.2935185185185185,-0.3925925925925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,58,53,111,118,117,113,0,9,9,7,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.7138059000717,1055.7138059000717,1055.7138059000717,1055.7138059000717,1055.7138059000717,0.010204399935901165,1055.7138059000717,True,0.09351851851851851,-0.4046296296296296,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,44,21,65,68,75,72,0,9,9,7,0,5,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.2285572000546,1061.2285572000546,1061.2285572000546,1061.2285572000546,1061.2285572000546,0.009151899954304099,1061.2285572000546,True,0.09351851851851851,-0.4064814814814815,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,44,11,55,57,61,56,0,9,9,7,0,6,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.2112498000497,1067.2112498000497,1067.2112498000497,1067.2112498000497,1067.2112498000497,0.009636700036935508,1067.2112498000497,True,-0.3101851851851852,-0.3925925925925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,14,10,140,144,146,143,0,9,9,7,0,7,7,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.027667599963,1070.027667599963,1070.027667599963,1070.027667599963,1070.027667599963,0.009577299933880568,1070.027667599963,True,-0.3,-0.40185185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,10,6,60,66,63,64,0,9,9,7,0,8,8,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.8106755999615,1071.8106755999615,1071.8106755999615,1071.8106755999615,1071.8106755999615,0.009339000098407269,1071.8106755999615,True,-0.0962962962962963,-0.41203703703703703,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,60,58,2,7,9,4,0,9,9,7,0,9,9,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.4775254999986,1073.4775254999986,1073.4775254999986,1073.4775254999986,1073.4775254999986,0.009195400052703917,1073.4775254999986,True,0.09259259259259259,-0.4027777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,44,21,23,28,30,24,0,9,9,7,0,10,10,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.8774060000433,1076.8774060000433,1076.8774060000433,1076.8774060000433,1076.8774060000433,0.01037130004260689,1076.8774060000433,True,-0.09537037037037037,-0.40925925925925927,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,58,21,37,38,44,42,0,9,9,7,0,11,11,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.659266600036,1084.659266600036,1084.659266600036,1084.659266600036,1084.659266600036,0.00914890004787594,1084.659266600036,True,-0.3055555555555556,-0.40185185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,2,6,12,20,22,15,0,9,9,7,0,12,12,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.4586362000555,1091.4586362000555,1091.4586362000555,1091.4586362000555,1091.4586362000555,0.009735699975863099,1091.4586362000555,True,0.09444444444444444,-0.4046296296296296,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,58,26,32,38,39,43,0,9,9,7,0,13,13,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.4579190000659,1093.4579190000659,1093.4579190000659,1093.4579190000659,1093.4579190000659,0.008918599924072623,1093.4579190000659,True,0.09444444444444444,-0.4046296296296296,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,5,6,30,36,38,42,0,9,9,7,0,14,14,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.2081983999815,1098.2081983999815,1098.2081983999815,1098.2081983999815,1098.2081983999815,0.010019200039096177,1098.2081983999815,True,0.10648148148148148,-0.3962962962962963,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,44,11,33,39,23,37,0,9,9,7,0,15,15,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.2575365999946,1100.2575365999946,1100.2575365999946,1100.2575365999946,1100.2575365999946,0.009405700024217367,1100.2575365999946,True,-0.2972222222222222,-0.4009259259259259,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,6,5,30,34,31,33,0,9,9,7,0,16,16,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.2233456000686,1104.2233456000686,1104.2233456000686,1104.2233456000686,1104.2233456000686,0.00976669997908175,1104.2233456000686,True,0.10740740740740741,-0.4027777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,58,21,79,85,82,83,0,9,9,7,0,17,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.156358200009,1106.156358200009,1106.156358200009,1106.156358200009,1106.156358200009,0.009322399972006679,1106.156358200009,True,-0.30462962962962964,-0.39537037037037037,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,54,21,33,35,37,40,0,9,9,7,0,18,18,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.4562942000339,1111.4562942000339,1111.4562942000339,1111.4562942000339,1111.4562942000339,0.01032690005376935,1111.4562942000339,True,0.11018518518518519,-0.4064814814814815,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,46,44,90,95,100,91,0,9,9,7,0,19,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.7890039000195,1116.7890039000195,1116.7890039000195,1116.7890039000195,1116.7890039000195,0.009730599937029183,1116.7890039000195,True,-0.10555555555555556,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,44,26,18,22,25,8,0,9,9,7,0,20,20,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.2716310999822,1121.2716310999822,1121.2716310999822,1121.2716310999822,1121.2716310999822,0.0098365000449121,1121.2716310999822,True,-0.29074074074074074,-0.40185185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,10,19,190,192,194,195,0,9,9,7,0,21,21,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.2878332000691,1126.2878332000691,1126.2878332000691,1126.2878332000691,1126.2878332000691,0.009988600038923323,1126.2878332000691,True,0.11388888888888889,-0.4009259259259259,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,58,11,69,73,79,83,0,9,9,7,0,22,22,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.8538498000707,1128.8538498000707,1128.8538498000707,1128.8538498000707,1128.8538498000707,0.009497400023974478,1128.8538498000707,True,-0.09351851851851851,-0.3962962962962963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.0315356999636,1139.0308089000173,1139.0308089000173,0.013042200007475913,0.39537037037037037,-0.262037037037037,1,0,0,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.7302206000313,2.210005186498165e-05,0.39537037037037037,-0.262037037037037,1,0,0,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
